chr	windowStart	windowEnd	D	f_d	f_dM
scaffold_18	1497607	1549938	0.138967	0.054054	0.031917
scaffold_18	1497637	1551521	0.136491	0.054396	0.031982
scaffold_18	1499014	1551522	0.180822	0.071922	0.042802
scaffold_18	1499255	1551523	0.138419	0.055783	0.032909
scaffold_18	1500429	1552753	0.130556	0.051833	0.030762
scaffold_18	1500732	1553021	0.092564	0.038595	0.021906
scaffold_18	1500757	1554156	0.041806	0.017254	0.009796
scaffold_18	1502434	1554832	0.058376	0.023417	0.013494
scaffold_18	1504232	1556839	0.110971	0.045472	0.024554
scaffold_18	1506898	1557150	0.065237	0.028332	0.014835
scaffold_18	1507874	1557731	0.038797	0.017565	0.009058
scaffold_18	1508550	1558109	-0.018798	-0.008987	-0.004500
scaffold_18	1508998	1559565	0.007817	0.003576	0.001817
scaffold_18	1508999	1559869	-0.000000	-0.000000	-0.000000
scaffold_18	1510364	1562476	-0.007011	-0.003124	-0.001588
scaffold_18	1513687	1564371	-0.095327	-0.047017	-0.023247
scaffold_18	1515683	1565482	-0.104172	-0.048753	-0.025384
scaffold_18	1515809	1566079	-0.114143	-0.051657	-0.027593
scaffold_18	1518149	1566538	-0.133709	-0.062143	-0.032578
scaffold_18	1520523	1566876	-0.039455	-0.019505	-0.010321
scaffold_18	1520798	1567030	-0.041591	-0.023507	-0.011898
scaffold_18	1520799	1568160	-0.022317	-0.011974	-0.006174
scaffold_18	1520937	1568516	-0.024471	-0.012581	-0.006705
scaffold_18	1521151	1568680	-0.049801	-0.027223	-0.013858
scaffold_18	1522465	1568719	-0.066099	-0.036714	-0.018718
scaffold_18	1522637	1570351	-0.060120	-0.032597	-0.016037
scaffold_18	1526309	1571162	-0.090732	-0.050523	-0.024665
scaffold_18	1529125	1571343	-0.082315	-0.046818	-0.023230
scaffold_18	1529496	1577255	-0.106416	-0.058085	-0.028262
scaffold_18	1530021	1578044	-0.088064	-0.046575	-0.023184
scaffold_18	1531014	1578921	-0.076758	-0.040040	-0.020314
scaffold_18	1532046	1579371	-0.063144	-0.030819	-0.015960
scaffold_18	1532161	1580087	-0.077256	-0.038362	-0.019758
scaffold_18	1532511	1580136	-0.054452	-0.026505	-0.013864
scaffold_18	1533088	1580149	-0.052407	-0.025177	-0.013277
scaffold_18	1533273	1581590	-0.077185	-0.037151	-0.019516
scaffold_18	1533303	1583204	-0.068372	-0.032199	-0.016957
scaffold_18	1534449	1586095	-0.071547	-0.033814	-0.017758
scaffold_18	1534678	1587257	-0.067465	-0.030589	-0.016296
scaffold_18	1536100	1587564	-0.082918	-0.038185	-0.020179
scaffold_18	1537190	1587938	-0.089189	-0.041509	-0.021709
scaffold_18	1538072	1587940	-0.092765	-0.044632	-0.023291
scaffold_18	1538908	1588431	-0.094091	-0.045190	-0.023588
scaffold_18	1543272	1588937	-0.130408	-0.062962	-0.032514
scaffold_18	1543305	1592459	-0.175759	-0.080537	-0.041958
scaffold_18	1543306	1592860	-0.146220	-0.066440	-0.035283
scaffold_18	1543325	1594686	-0.155716	-0.068515	-0.037152
scaffold_18	1543358	1594949	-0.021298	-0.009409	-0.005249
scaffold_18	1543838	1595944	0.000000	0.000000	0.000000
scaffold_18	1549938	1597055	-0.004072	-0.001755	-0.000988
scaffold_18	1551521	1598711	-0.007554	-0.003491	-0.001955
scaffold_18	1551522	1600003	0.022130	0.010062	0.005744
scaffold_18	1551523	1600181	-0.004722	-0.002109	-0.001189
scaffold_18	1552753	1600824	-0.022718	-0.009843	-0.005519
scaffold_18	1553021	1600856	-0.052200	-0.023438	-0.012995
scaffold_18	1554156	1601256	-0.030822	-0.013611	-0.007767
scaffold_18	1554832	1602408	0.025769	0.011403	0.006484
scaffold_18	1556839	1603043	0.036166	0.016172	0.009196
scaffold_18	1557150	1604533	0.037662	0.017186	0.009997
scaffold_18	1557731	1604998	0.080410	0.035491	0.021237
scaffold_18	1558109	1607381	0.095210	0.039661	0.024054
scaffold_18	1559565	1608194	0.146658	0.059369	0.036614
scaffold_18	1559869	1608590	0.135152	0.055513	0.033941
scaffold_18	1562476	1611425	0.159265	0.064954	0.039897
scaffold_18	1564371	1612734	0.135760	0.056236	0.034536
scaffold_18	1565482	1616169	0.217513	0.083685	0.052846
scaffold_18	1566079	1622373	0.219528	0.086395	0.052811
scaffold_18	1566538	1623711	0.237500	0.095175	0.057320
scaffold_18	1566876	1624149	0.239894	0.095088	0.057948
scaffold_18	1567030	1627280	0.181299	0.063279	0.039017
scaffold_18	1568160	1627864	0.198887	0.068775	0.042284
scaffold_18	1568516	1628071	0.189474	0.067030	0.041313
scaffold_18	1568680	1629599	0.180552	0.065212	0.039536
scaffold_18	1568719	1629640	0.204427	0.072124	0.044640
scaffold_18	1570351	1629641	0.235677	0.081284	0.050826
scaffold_18	1571162	1631891	0.250123	0.084920	0.055401
scaffold_18	1571343	1631902	0.302425	0.100000	0.065809
scaffold_18	1577255	1631978	0.287513	0.094144	0.062094
scaffold_18	1578044	1632677	0.324512	0.110819	0.074290
scaffold_18	1578921	1633335	0.309536	0.105931	0.071366
scaffold_18	1579371	1642300	0.309536	0.106179	0.070945
scaffold_18	1580087	1643863	0.308667	0.108007	0.071668
scaffold_18	1580136	1644092	0.314664	0.110782	0.073050
scaffold_18	1580149	1646128	0.296670	0.106580	0.069950
scaffold_18	1581590	1646219	0.269873	0.099641	0.064580
scaffold_18	1583204	1646223	0.335680	0.122253	0.080094
scaffold_18	1586095	1646455	0.350492	0.127830	0.084876
scaffold_18	1587257	1649390	0.303693	0.106248	0.072119
scaffold_18	1587564	1650700	0.321778	0.113473	0.077397
scaffold_18	1587938	1651457	0.380443	0.137655	0.095298
scaffold_18	1587940	1651474	0.390494	0.140464	0.097496
scaffold_18	1588431	1654822	0.415543	0.142389	0.097112
scaffold_18	1588937	1654829	0.401302	0.141185	0.096037
scaffold_18	1592459	1656212	0.424376	0.142050	0.097833
scaffold_18	1592860	1656460	0.393309	0.139578	0.095007
scaffold_18	1594686	1656474	0.405681	0.146733	0.099928
scaffold_18	1594949	1656485	0.447084	0.168156	0.114259
scaffold_18	1595944	1656486	0.374302	0.132448	0.088441
scaffold_18	1597055	1656639	0.362083	0.132204	0.086982
scaffold_18	1598711	1657242	0.371459	0.130398	0.088049
scaffold_18	1600003	1657728	0.395451	0.141056	0.094074
scaffold_18	1600181	1658133	0.383282	0.140356	0.092286
scaffold_18	1600824	1658736	0.403495	0.150697	0.099608
scaffold_18	1600856	1659100	0.390023	0.151586	0.100448
scaffold_18	1601256	1659101	0.428246	0.165347	0.110675
scaffold_18	1602408	1659317	0.433409	0.168865	0.112654
scaffold_18	1603043	1661519	0.375682	0.143410	0.096516
scaffold_18	1604533	1662052	0.362768	0.134157	0.090548
scaffold_18	1604998	1670157	0.357392	0.128102	0.086905
scaffold_18	1607381	1670929	0.342575	0.121887	0.082197
scaffold_18	1608194	1672960	0.348456	0.130168	0.087305
scaffold_18	1608590	1673887	0.315832	0.119215	0.079275
scaffold_18	1611425	1674773	0.321196	0.120896	0.078958
scaffold_18	1612734	1676321	0.284084	0.102978	0.067247
scaffold_18	1616169	1677091	0.315880	0.113524	0.074785
scaffold_18	1622373	1677660	0.321734	0.116806	0.077494
scaffold_18	1623711	1681890	0.271373	0.101769	0.069155
scaffold_18	1624149	1682310	0.262419	0.101536	0.068922
scaffold_18	1627280	1682338	0.280494	0.109572	0.074710
scaffold_18	1627864	1682358	0.267279	0.116034	0.077922
scaffold_18	1628071	1682415	0.243332	0.107117	0.070599
scaffold_18	1629599	1682463	0.236324	0.104121	0.068474
scaffold_18	1629640	1683129	0.254072	0.113744	0.075108
scaffold_18	1629641	1683186	0.251634	0.114413	0.075232
scaffold_18	1631891	1683250	0.242599	0.111997	0.073092
scaffold_18	1631902	1683280	0.228333	0.111473	0.071671
scaffold_18	1631978	1683416	0.228333	0.111427	0.071653
scaffold_18	1632677	1683445	0.220447	0.111022	0.071763
scaffold_18	1633335	1684834	0.205835	0.103043	0.066632
scaffold_18	1642300	1685743	0.206723	0.107003	0.067453
scaffold_18	1643863	1686418	0.206723	0.106494	0.068466
scaffold_18	1644092	1687848	0.247809	0.132116	0.085864
scaffold_18	1646128	1688224	0.271268	0.141898	0.093759
scaffold_18	1646219	1689985	0.267200	0.133015	0.089019
scaffold_18	1646223	1690164	0.267200	0.133015	0.089424
scaffold_18	1646455	1692048	0.209600	0.104341	0.068354
scaffold_18	1649390	1692934	0.206349	0.103380	0.066959
scaffold_18	1650700	1693836	0.276667	0.148148	0.091890
scaffold_18	1651457	1694640	0.290850	0.156759	0.097215
scaffold_18	1651474	1694722	0.260833	0.139292	0.085563
scaffold_18	1654822	1695327	0.270077	0.141382	0.086777
scaffold_18	1654829	1695622	0.270077	0.146922	0.092674
scaffold_18	1656212	1698406	0.281826	0.148268	0.089665
scaffold_18	1656460	1699116	0.288696	0.161951	0.096652
scaffold_18	1656474	1703487	0.309315	0.162812	0.097859
scaffold_18	1656485	1704288	0.257618	0.134199	0.078814
scaffold_18	1656486	1707903	0.213420	0.108685	0.062296
scaffold_18	1656639	1712571	0.197792	0.093154	0.051870
scaffold_18	1657242	1712598	0.187732	0.088133	0.048922
scaffold_18	1657728	1712737	0.152574	0.077861	0.041594
scaffold_18	1658133	1713004	0.170393	0.083816	0.046558
scaffold_18	1658736	1714072	0.147692	0.070237	0.039604
scaffold_18	1659100	1717845	0.136364	0.061955	0.034830
scaffold_18	1659101	1719284	0.102966	0.046334	0.024384
scaffold_18	1659317	1719632	0.057598	0.026060	0.013616
scaffold_18	1661519	1719694	0.053454	0.024837	0.013112
scaffold_18	1662052	1719996	0.125631	0.061171	0.032192
scaffold_18	1670157	1720400	0.107174	0.055429	0.028189
scaffold_18	1670929	1720401	0.096159	0.054412	0.026760
scaffold_18	1672960	1721275	0.070678	0.040887	0.020034
scaffold_18	1673887	1722319	0.042845	0.024866	0.011735
scaffold_18	1674773	1724019	0.067481	0.034690	0.017783
scaffold_18	1676321	1726336	0.037815	0.019116	0.010383
scaffold_18	1677091	1727934	0.048463	0.024632	0.013374
scaffold_18	1677660	1731232	0.020134	0.009841	0.005295
scaffold_18	1681890	1732876	-0.000000	-0.000000	-0.000000
scaffold_18	1682310	1733172	0.067873	0.034065	0.017864
scaffold_18	1682338	1734650	0.083689	0.040496	0.021458
scaffold_18	1682358	1734706	0.065892	0.031740	0.016740
scaffold_18	1682415	1734720	0.077000	0.037414	0.019796
scaffold_18	1682463	1735826	0.103602	0.049396	0.026381
scaffold_18	1683129	1738222	0.102602	0.045711	0.024842
scaffold_18	1683186	1740477	0.136798	0.055539	0.030663
scaffold_18	1683250	1740536	0.134251	0.052525	0.029440
scaffold_18	1683280	1742725	0.093862	0.037774	0.020488
scaffold_18	1683416	1743150	0.094850	0.037844	0.020481
scaffold_18	1683445	1743363	0.084408	0.034463	0.018636
scaffold_18	1684834	1743392	0.091725	0.036093	0.019541
scaffold_18	1685743	1743413	0.091219	0.036159	0.019501
scaffold_18	1686418	1744027	0.069767	0.028429	0.015197
scaffold_18	1687848	1744065	0.065358	0.026804	0.014304
scaffold_18	1688224	1744069	0.019588	0.007869	0.004149
scaffold_18	1689985	1744104	-0.000735	-0.000305	-0.000159
scaffold_18	1690164	1745345	-0.006858	-0.002906	-0.001479
scaffold_18	1692048	1745432	0.006171	0.002586	0.001304
scaffold_18	1692934	1748824	0.044014	0.017078	0.008937
scaffold_18	1693836	1751341	0.066005	0.024160	0.012727
scaffold_18	1694640	1751935	0.125157	0.047052	0.025328
scaffold_18	1694722	1752511	0.106290	0.040245	0.021482
scaffold_18	1695327	1753434	0.077270	0.027890	0.014848
scaffold_18	1695622	1759246	0.073927	0.023402	0.013043
scaffold_18	1698406	1761179	0.031882	0.009301	0.005346
scaffold_18	1699116	1761545	0.024143	0.007099	0.004109
scaffold_18	1703487	1761546	0.011755	0.003467	0.001988
scaffold_18	1704288	1762036	0.022481	0.006718	0.003910
scaffold_18	1707903	1764160	0.037180	0.010674	0.006195
scaffold_18	1712571	1769806	0.062354	0.017098	0.009922
scaffold_18	1712598	1770083	0.088836	0.025100	0.014870
scaffold_18	1712737	1770132	0.086275	0.024369	0.014447
scaffold_18	1713004	1770166	0.106230	0.029464	0.017521
scaffold_18	1714072	1770180	0.090835	0.025374	0.014949
scaffold_18	1717845	1771025	0.098785	0.027546	0.015775
scaffold_18	1719284	1774702	-0.003075	-0.000897	-0.000508
scaffold_18	1719632	1785507	0.030233	0.008202	0.004846
scaffold_18	1719694	1786475	0.085737	0.022268	0.013174
scaffold_18	1719996	1791819	0.073480	0.017544	0.010420
scaffold_18	1720400	1794230	0.055263	0.012590	0.007516
scaffold_18	1720401	1795245	0.057292	0.013069	0.007861
scaffold_18	1721275	1799215	0.079685	0.017380	0.010561
scaffold_18	1722319	1799310	0.097778	0.021146	0.012771
scaffold_18	1724019	1800149	0.123300	0.026250	0.016154
scaffold_18	1726336	1803165	0.140897	0.029018	0.017650
scaffold_18	1727934	1803989	0.183773	0.036434	0.022004
scaffold_18	1731232	1804486	0.146860	0.030040	0.018009
scaffold_18	1732876	1804753	0.199425	0.041583	0.025270
scaffold_18	1733172	1804879	0.246575	0.052079	0.032246
scaffold_18	1734650	1804908	0.157843	0.033306	0.020205
scaffold_18	1734706	1805636	0.089080	0.019355	0.011664
scaffold_18	1734720	1805639	0.064607	0.014360	0.008628
scaffold_18	1735826	1805791	0.032751	0.007301	0.004365
scaffold_18	1738222	1806186	0.041939	0.009717	0.005868
scaffold_18	1740477	1806549	0.059789	0.014499	0.008740
scaffold_18	1740536	1807284	0.010015	0.002528	0.001493
scaffold_18	1742725	1807429	0.044802	0.011678	0.006906
scaffold_18	1743150	1807450	0.164372	0.043314	0.026672
scaffold_18	1743363	1807675	0.167180	0.044291	0.027369
scaffold_18	1743392	1808010	0.190703	0.048891	0.030255
scaffold_18	1743413	1809377	0.194762	0.048260	0.030283
scaffold_18	1744027	1815845	0.193359	0.047570	0.029830
scaffold_18	1744065	1819589	0.215748	0.051876	0.032574
scaffold_18	1744069	1820201	0.213918	0.051035	0.031960
scaffold_18	1744104	1820354	0.207106	0.049046	0.030700
scaffold_18	1745345	1822978	0.247359	0.056733	0.035579
scaffold_18	1745432	1823487	0.244700	0.056028	0.035068
scaffold_18	1748824	1825227	0.278351	0.063679	0.040576
scaffold_18	1751341	1826018	0.273356	0.064542	0.040732
scaffold_18	1751935	1826072	0.270833	0.065149	0.041445
scaffold_18	1752511	1826379	0.207156	0.047160	0.029936
scaffold_18	1753434	1826654	0.202652	0.045972	0.029009
scaffold_18	1759246	1829981	0.207224	0.046661	0.029289
scaffold_18	1761179	1831907	0.221944	0.054858	0.034020
scaffold_18	1761545	1832347	0.268467	0.071188	0.042962
scaffold_18	1761546	1832802	0.275211	0.072234	0.044118
scaffold_18	1762036	1834969	0.260291	0.069367	0.042527
scaffold_18	1764160	1837401	0.233121	0.063131	0.038293
scaffold_18	1769806	1838603	0.216337	0.060966	0.036694
scaffold_18	1770083	1843689	0.182139	0.054155	0.033007
scaffold_18	1770132	1843793	0.171734	0.051038	0.031009
scaffold_18	1770166	1845025	0.182668	0.054310	0.032693
scaffold_18	1770180	1845983	0.186174	0.054705	0.033042
scaffold_18	1771025	1846193	0.160428	0.046755	0.028447
scaffold_18	1774702	1848232	0.140006	0.041977	0.026449
scaffold_18	1785507	1849962	0.274772	0.076692	0.049991
scaffold_18	1786475	1850144	0.233829	0.071513	0.045696
scaffold_18	1791819	1851956	0.207325	0.065539	0.042267
scaffold_18	1794230	1852147	0.294901	0.107297	0.069609
scaffold_18	1795245	1855909	0.268527	0.089822	0.057710
scaffold_18	1799215	1856725	0.288272	0.094706	0.060847
scaffold_18	1799310	1857717	0.285970	0.098431	0.063017
scaffold_18	1800149	1858291	0.290517	0.101171	0.065641
scaffold_18	1803165	1858779	0.284854	0.099879	0.064775
scaffold_18	1803989	1860459	0.274869	0.107840	0.068852
scaffold_18	1804486	1860546	0.201480	0.085158	0.053423
scaffold_18	1804753	1861479	0.222594	0.092522	0.058117
scaffold_18	1804879	1861606	0.203942	0.085396	0.053018
scaffold_18	1804908	1862147	0.231590	0.099717	0.062169
scaffold_18	1805636	1863185	0.250906	0.103306	0.066167
scaffold_18	1805639	1864305	0.337842	0.138776	0.089710
scaffold_18	1805791	1865212	0.377640	0.152144	0.098675
scaffold_18	1806186	1865467	0.418192	0.167286	0.109538
scaffold_18	1806549	1874340	0.401709	0.150400	0.096430
scaffold_18	1807284	1875204	0.344482	0.132306	0.082981
scaffold_18	1807429	1876420	0.347334	0.136248	0.087203
scaffold_18	1807450	1877165	0.327787	0.129096	0.080903
scaffold_18	1807675	1878585	0.270758	0.102669	0.061526
scaffold_18	1808010	1878889	0.273381	0.104074	0.062308
scaffold_18	1809377	1880531	0.253459	0.100244	0.060421
scaffold_18	1815845	1881592	0.194294	0.085628	0.049060
scaffold_18	1819589	1883406	0.203505	0.088790	0.051381
scaffold_18	1820201	1885190	0.181465	0.080951	0.046751
scaffold_18	1820354	1887472	0.118859	0.052374	0.030469
scaffold_18	1822978	1887922	0.105263	0.047239	0.027381
scaffold_18	1823487	1887923	0.076923	0.035461	0.020653
scaffold_18	1825227	1890107	0.001447	0.000654	0.000381
scaffold_18	1826018	1890654	-0.061871	-0.029382	-0.016676
scaffold_18	1826072	1891627	-0.061871	-0.029332	-0.016651
scaffold_18	1826379	1892269	-0.060140	-0.029242	-0.016548
scaffold_18	1826654	1892485	-0.066574	-0.033001	-0.018529
scaffold_18	1829981	1893336	-0.069348	-0.033898	-0.019220
scaffold_18	1831907	1895076	-0.063624	-0.031475	-0.018128
scaffold_18	1832347	1895743	-0.066574	-0.034273	-0.019281
scaffold_18	1832802	1895755	-0.057123	-0.029579	-0.016683
scaffold_18	1834969	1895888	-0.017234	-0.009139	-0.005208
scaffold_18	1837401	1896451	0.020372	0.010786	0.006189
scaffold_18	1838603	1897282	0.054780	0.028981	0.016693
scaffold_18	1843689	1898976	0.062675	0.032660	0.019334
scaffold_18	1843793	1901570	0.056531	0.030003	0.017660
scaffold_18	1845025	1904214	0.055961	0.029165	0.016989
scaffold_18	1845983	1904678	0.052303	0.027291	0.015870
scaffold_18	1846193	1904847	0.057779	0.030685	0.017787
scaffold_18	1848232	1904959	0.057779	0.031813	0.018174
scaffold_18	1849962	1906159	0.078930	0.042302	0.024429
scaffold_18	1850144	1907708	0.075257	0.042376	0.024089
scaffold_18	1851956	1907743	0.042982	0.025210	0.014085
scaffold_18	1852147	1907818	0.058515	0.034166	0.019085
scaffold_18	1855909	1908168	-0.010126	-0.005648	-0.003093
scaffold_18	1856725	1908518	-0.040216	-0.026260	-0.014069
scaffold_18	1857717	1908992	-0.040601	-0.025069	-0.013922
scaffold_18	1858291	1909583	-0.042029	-0.025731	-0.014360
scaffold_18	1858779	1909720	-0.023013	-0.013959	-0.007879
scaffold_18	1860459	1910139	-0.020232	-0.012485	-0.006969
scaffold_18	1860546	1910560	-0.047215	-0.028390	-0.016122
scaffold_18	1861479	1910838	0.044905	0.026354	0.015414
scaffold_18	1861606	1911628	0.085748	0.051517	0.030557
scaffold_18	1862147	1912226	0.087891	0.051921	0.030801
scaffold_18	1863185	1912426	0.027981	0.016382	0.009569
scaffold_18	1864305	1913820	0.050245	0.029078	0.017083
scaffold_18	1865212	1914922	0.021465	0.012147	0.007143
scaffold_18	1865467	1915436	0.030051	0.016614	0.009874
scaffold_18	1874340	1915904	0.028020	0.015630	0.009315
scaffold_18	1875204	1917287	0.029569	0.016993	0.010234
scaffold_18	1876420	1917476	0.113490	0.066086	0.041000
scaffold_18	1877165	1918394	0.105724	0.060440	0.036913
scaffold_18	1878585	1919417	0.093850	0.052087	0.032004
scaffold_18	1878889	1919846	0.093850	0.052274	0.032898
scaffold_18	1880531	1921891	0.093850	0.048699	0.030958
scaffold_18	1881592	1923329	0.073155	0.038027	0.023815
scaffold_18	1883406	1923728	0.090402	0.046201	0.029361
scaffold_18	1885190	1924009	0.027541	0.015194	0.009309
scaffold_18	1887472	1927231	0.064002	0.033815	0.021294
scaffold_18	1887922	1929359	0.108785	0.058252	0.036657
scaffold_18	1887923	1929624	0.122503	0.063896	0.040602
scaffold_18	1890107	1929680	0.134378	0.068894	0.042717
scaffold_18	1890654	1930574	0.187017	0.099106	0.061688
scaffold_18	1891627	1932139	0.250295	0.126791	0.079586
scaffold_18	1892269	1932192	0.227283	0.118202	0.073656
scaffold_18	1892485	1935397	0.228003	0.115778	0.071915
scaffold_18	1893336	1936133	0.241994	0.117338	0.074345
scaffold_18	1895076	1936610	0.256696	0.124784	0.079779
scaffold_18	1895743	1937813	0.259854	0.125000	0.079506
scaffold_18	1895755	1942779	0.259854	0.119195	0.075889
scaffold_18	1895888	1943807	0.254576	0.115087	0.073291
scaffold_18	1896451	1949550	0.148501	0.062888	0.039970
scaffold_18	1897282	1949720	0.120115	0.049277	0.031515
scaffold_18	1898976	1950137	0.095391	0.038762	0.024817
scaffold_18	1901570	1952224	0.103347	0.039842	0.026063
scaffold_18	1904214	1952259	0.141066	0.054545	0.035991
scaffold_18	1904678	1952487	0.166862	0.065998	0.044341
scaffold_18	1904847	1953067	0.190791	0.074839	0.051381
scaffold_18	1904959	1954347	0.190791	0.072903	0.050443
scaffold_18	1906159	1954705	0.198955	0.074357	0.051957
scaffold_18	1907708	1954938	0.168516	0.064820	0.044413
scaffold_18	1907743	1955654	0.150376	0.057986	0.039625
scaffold_18	1907818	1957203	0.212593	0.077083	0.052867
scaffold_18	1908168	1957618	0.205747	0.073958	0.050489
scaffold_18	1908518	1957795	0.127025	0.048490	0.032292
scaffold_18	1908992	1958270	0.183834	0.068206	0.045721
scaffold_18	1909583	1958498	0.204513	0.079568	0.052516
scaffold_18	1909720	1958499	0.213637	0.084765	0.056003
