chr	windowStart	windowEnd	D	f_d	f_dM	d_f
scaffold_18	6804843	6862027	0.109482	0.051298	0.027863	0.071553
scaffold_18	6806396	6864498	0.082835	0.039498	0.021305	0.051279
scaffold_18	6815209	6867427	0.128325	0.056421	0.032275	0.079371
scaffold_18	6819648	6869226	0.090952	0.047171	0.025017	0.064045
scaffold_18	6828331	6869464	0.033352	0.018597	0.009966	0.020923
scaffold_18	6829493	6882773	-0.020712	-0.010830	-0.005626	-0.012549
scaffold_18	6840871	6887918	0.019817	0.009790	0.005284	0.011659
scaffold_18	6844087	6892740	0.061555	0.027350	0.015478	0.040397
scaffold_18	6856913	6894701	0.068949	0.032414	0.018946	0.048832
scaffold_18	6860298	6894879	0.048524	0.025644	0.014688	0.034027
scaffold_18	6863559	6894976	0.040032	0.022815	0.012912	0.028315
scaffold_18	6864499	6895865	0.066399	0.037647	0.022040	0.050035
scaffold_18	6867789	6896532	-0.208226	-0.148849	-0.076143	-0.160978
scaffold_18	6869227	6897052	-0.162189	-0.123244	-0.066524	-0.118572
scaffold_18	6869466	6897696	-0.136238	-0.100611	-0.053970	-0.102859
scaffold_18	6882808	6900945	-0.048741	-0.036997	-0.021020	-0.033052
scaffold_18	6888282	6908953	-0.121940	-0.083461	-0.045966	-0.083620
scaffold_18	6893683	6913656	-0.070972	-0.040275	-0.023887	-0.048533
scaffold_18	6894731	6915397	-0.063965	-0.031527	-0.019881	-0.043160
scaffold_18	6894906	6921896	-0.009050	-0.004639	-0.003003	-0.006519
scaffold_18	6895047	6927746	0.094114	0.039186	0.026376	0.067125
scaffold_18	6896102	6933165	0.057799	0.022102	0.015023	0.041123
scaffold_18	6896568	6938419	0.294704	0.109003	0.075645	0.209002
scaffold_18	6897597	6942125	0.293545	0.097448	0.069148	0.214335
scaffold_18	6897794	6945330	0.330160	0.106172	0.076386	0.247013
scaffold_18	6902183	6953925	0.266983	0.081505	0.056565	0.217267
scaffold_18	6909853	6967247	0.291346	0.082995	0.058026	0.240944
scaffold_18	6913928	6973102	0.185283	0.054848	0.036975	0.162074
scaffold_18	6916509	6975512	0.220548	0.068527	0.045319	0.196171
scaffold_18	6923466	6979238	0.340820	0.097748	0.064543	0.301065
scaffold_18	6932085	6986918	0.318725	0.090016	0.059856	0.260469
scaffold_18	6935274	6994574	0.323579	0.089145	0.059796	0.257437
scaffold_18	6938827	6998029	0.247412	0.062417	0.042972	0.190884
scaffold_18	6943152	7004789	0.263557	0.065870	0.044879	0.207238
scaffold_18	6946593	7011597	0.161492	0.041311	0.027432	0.126960
scaffold_18	6955978	7013891	0.203407	0.054033	0.037492	0.165443
scaffold_18	6968230	7015371	0.245974	0.074049	0.052830	0.185047
scaffold_18	6973532	7023351	0.240947	0.070318	0.049079	0.175653
scaffold_18	6975586	7033967	0.183288	0.048633	0.033278	0.123754
scaffold_18	6979295	7039476	-0.050780	-0.014119	-0.009224	-0.031811
scaffold_18	6987837	7041093	0.044567	0.015335	0.009930	0.030777
scaffold_18	6994582	7044381	0.030568	0.012251	0.007620	0.021908
scaffold_18	6998639	7047818	0.040333	0.014979	0.009448	0.028684
scaffold_18	7005757	7050051	0.052208	0.019116	0.011511	0.036426
scaffold_18	7011791	7053285	0.158904	0.059028	0.036634	0.107860
scaffold_18	7014677	7056730	0.088623	0.032979	0.019078	0.055960
scaffold_18	7015407	7059535	0.035514	0.012818	0.007369	0.023897
scaffold_18	7024497	7062888	0.087107	0.033155	0.019940	0.058088
scaffold_18	7035074	7065084	0.270889	0.122038	0.078139	0.202365
scaffold_18	7039689	7072364	0.430563	0.173796	0.122416	0.342604
scaffold_18	7042291	7077408	0.296960	0.110818	0.077496	0.240701
scaffold_18	7046853	7078445	0.377989	0.116844	0.087930	0.277766
scaffold_18	7047837	7079260	0.532478	0.194247	0.145184	0.422661
scaffold_18	7050135	7084572	0.574095	0.209728	0.165945	0.470367
scaffold_18	7053385	7087617	0.363806	0.143574	0.109749	0.302955
scaffold_18	7056895	7087969	0.348113	0.148564	0.116601	0.296429
scaffold_18	7059926	7092577	0.339661	0.127049	0.102499	0.291270
scaffold_18	7063696	7107302	0.403922	0.129749	0.101210	0.346619
scaffold_18	7065265	7112718	0.070201	0.024300	0.018188	0.060496
scaffold_18	7072468	7114981	-0.101120	-0.036868	-0.026907	-0.089303
scaffold_18	7077444	7116400	-0.082226	-0.029638	-0.021613	-0.070974
scaffold_18	7078536	7117660	-0.177677	-0.071852	-0.049444	-0.161245
scaffold_18	7079413	7126030	-0.336954	-0.129537	-0.086800	-0.302237
scaffold_18	7085084	7146486	-0.518814	-0.198868	-0.121308	-0.456311
scaffold_18	7087808	7155435	-0.496909	-0.177066	-0.105684	-0.446634
scaffold_18	7089786	7164888	-0.500032	-0.157286	-0.096666	-0.451852
scaffold_18	7093326	7166952	-0.512341	-0.185312	-0.107885	-0.443286
scaffold_18	7109675	7173421	-0.697511	-0.292721	-0.165487	-0.604881
scaffold_18	7113032	7178759	-0.544669	-0.200334	-0.113601	-0.438776
scaffold_18	7115502	7180222	-0.384442	-0.134681	-0.076368	-0.297379
scaffold_18	7116788	7181915	-0.332453	-0.119253	-0.067630	-0.259350
scaffold_18	7118165	7185910	-0.293787	-0.105688	-0.059600	-0.227697
scaffold_18	7126686	7190321	-0.242045	-0.093505	-0.053976	-0.190442
scaffold_18	7151396	7196435	-0.130099	-0.053881	-0.033925	-0.100215
scaffold_18	7158722	7201476	-0.032703	-0.012292	-0.007863	-0.020536
scaffold_18	7165800	7204197	-0.024783	-0.011766	-0.006693	-0.015639
scaffold_18	7169302	7207133	0.155103	0.074755	0.043582	0.100564
scaffold_18	7173644	7208341	0.251031	0.136226	0.076757	0.159491
scaffold_18	7178790	7208490	0.185130	0.117146	0.064021	0.123410
scaffold_18	7180935	7215171	0.185824	0.131427	0.064733	0.123829
scaffold_18	7182368	7220055	0.090732	0.065056	0.030435	0.061541
scaffold_18	7186609	7223260	0.134359	0.088296	0.043036	0.087078
scaffold_18	7190375	7225279	0.255444	0.162733	0.081618	0.166696
scaffold_18	7197895	7227042	0.225281	0.142220	0.068717	0.138332
scaffold_18	7202681	7230813	0.243012	0.162332	0.082078	0.182766
scaffold_18	7204816	7231286	0.288588	0.186377	0.103940	0.216381
scaffold_18	7207394	7235547	0.174954	0.109493	0.060320	0.135020
scaffold_18	7208380	7241398	0.096944	0.058227	0.030798	0.075250
scaffold_18	7211015	7243078	0.104837	0.062260	0.031963	0.074433
scaffold_18	7215609	7243324	0.103252	0.059263	0.031474	0.069172
scaffold_18	7220227	7243484	0.258146	0.150633	0.084854	0.158694
scaffold_18	7223785	7243570	0.270420	0.174967	0.098858	0.170147
scaffold_18	7225419	7244062	0.040135	0.030945	0.015636	0.024012
scaffold_18	7227159	7244486	0.017585	0.014068	0.007225	0.011562
scaffold_18	7230923	7255875	-0.063077	-0.047914	-0.021906	-0.039692
scaffold_18	7232065	7260292	-0.153224	-0.111506	-0.051095	-0.097502
scaffold_18	7238482	7272517	-0.269515	-0.165462	-0.078045	-0.171568
scaffold_18	7241460	7280672	-0.202287	-0.108641	-0.055309	-0.128189
scaffold_18	7243087	7287351	-0.151294	-0.065182	-0.035250	-0.102469
scaffold_18	7243327	7290660	-0.171094	-0.064522	-0.035621	-0.119347
scaffold_18	7243494	7296009	-0.272695	-0.095280	-0.050997	-0.194005
scaffold_18	7243789	7298775	-0.265990	-0.091720	-0.048588	-0.193132
scaffold_18	7244063	7301848	-0.226192	-0.076176	-0.040101	-0.147873
scaffold_18	7246040	7306463	-0.214498	-0.066679	-0.035708	-0.138184
scaffold_18	7256492	7307711	-0.294318	-0.106782	-0.059941	-0.188011
scaffold_18	7265911	7311560	-0.193616	-0.068579	-0.037288	-0.120115
scaffold_18	7274195	7313240	0.005830	0.002294	0.001275	0.003613
scaffold_18	7281778	7314945	-0.112839	-0.060795	-0.031394	-0.070079
scaffold_18	7287821	7315492	-0.023295	-0.014644	-0.007776	-0.015026
scaffold_18	7291393	7317434	-0.006134	-0.004185	-0.002121	-0.004014
scaffold_18	7296045	7318087	-0.025452	-0.019343	-0.009564	-0.016367
scaffold_18	7300192	7320789	0.014691	0.011593	0.005522	0.009261
scaffold_18	7302516	7325429	0.063922	0.040700	0.022243	0.044003
scaffold_18	7306549	7329820	0.109398	0.072883	0.039457	0.074933
scaffold_18	7309608	7333016	0.063628	0.038790	0.021779	0.045816
scaffold_18	7311635	7338333	-0.028652	-0.016447	-0.009664	-0.021351
scaffold_18	7313343	7344668	-0.116373	-0.061056	-0.035767	-0.088478
scaffold_18	7315137	7348887	-0.014137	-0.006524	-0.004000	-0.009858
scaffold_18	7315628	7356384	-0.127474	-0.049628	-0.029786	-0.084869
scaffold_18	7317439	7359675	-0.137610	-0.046245	-0.029069	-0.090764
scaffold_18	7318206	7367677	-0.047081	-0.014979	-0.009873	-0.034044
scaffold_18	7322551	7370121	-0.195074	-0.059691	-0.040452	-0.150616
scaffold_18	7325892	7373172	-0.275782	-0.086113	-0.056043	-0.198125
scaffold_18	7330862	7375016	-0.314894	-0.097999	-0.062513	-0.228882
scaffold_18	7335220	7378049	-0.212775	-0.066410	-0.041615	-0.146716
scaffold_18	7339468	7384417	-0.149597	-0.045594	-0.028311	-0.093519
scaffold_18	7344940	7388788	-0.091020	-0.026340	-0.015378	-0.052939
scaffold_18	7351331	7393987	-0.052652	-0.014723	-0.008581	-0.034605
scaffold_18	7356499	7394240	-0.027841	-0.009775	-0.005557	-0.018909
scaffold_18	7359831	7395476	0.199536	0.094259	0.053185	0.144461
